"X:    " "Y:    " "Z    "
"      587.939698492462412" "      628.140703517588008" "        0.003178247011423"
"      597.989949748743811" "      628.140703517588008" "        0.003111382942091"
"      608.040201005025210" "      628.140703517588008" "        0.003045998773237"
"      618.090452261306609" "      628.140703517588008" "        0.002982064859094"
"      628.140703517588008" "      628.140703517588008" "        0.002919551865777"
"      638.190954773869407" "      628.140703517588008" "        0.002858430797810"
"      648.241206030150806" "      628.140703517588008" "        0.002798673019664"
"      658.291457286432205" "      628.140703517588008" "        0.002740250273079"
"      668.341708542713604" "      628.140703517588008" "        0.002683134690813"
"      678.391959798995231" "      628.140703517588008" "        0.002627298807397"
"      688.442211055276630" "      628.140703517588008" "        0.002572715567376"
"      698.492462311558029" "      628.140703517588008" "        0.002519358331445"
"      708.542713567839428" "      628.140703517588008" "        0.002467200880826"
"      718.592964824120827" "      628.140703517588008" "        0.002416217420186"
"      728.643216080402226" "      628.140703517588008" "        0.002366382579344"
"      738.693467336683625" "      628.140703517588008" "        0.002317671413966"
"      748.743718592965024" "      628.140703517588008" "        0.002270059405425"
"      758.793969849246423" "      628.140703517588008" "        0.002223522459972"
"      768.844221105527822" "      628.140703517588008" "        0.002178036907333"
"      778.894472361809221" "      628.140703517588008" "        0.002133579498823"
"      788.944723618090620" "      628.140703517588008" "        0.002090127405069"
"      798.994974874372019" "      628.140703517588008" "        0.002047658213395"
"      809.045226130653418" "      628.140703517588008" "        0.002006149924926"
"      819.095477386934817" "      628.140703517588008" "        0.001965580951453"
"      829.145728643216216" "      628.140703517588008" "        0.001925930112091"
"      839.195979899497615" "      628.140703517588008" "        0.001887176629756"
"      849.246231155779014" "      628.140703517588008" "        0.001849300127487"
"      859.296482412060413" "      628.140703517588008" "        0.001812280624627"
"      869.346733668341813" "      628.140703517588008" "        0.001776098532874"
"      879.396984924623212" "      628.140703517588008" "        0.001740734652215"
"      889.447236180904611" "      628.140703517588008" "        0.001706170166762"
"      899.497487437186010" "      628.140703517588008" "        0.001672386640472"
"      909.547738693467409" "      628.140703517588008" "        0.001639366012793"
"      919.597989949748808" "      628.140703517588008" "        0.001607090594204"
"      929.648241206030434" "      628.140703517588008" "        0.001575543061687"
"      939.698492462311833" "      628.140703517588008" "        0.001544706454110"
"      949.748743718593232" "      628.140703517588008" "        0.001514564167544"
"      959.798994974874631" "      628.140703517588008" "        0.001485099950507"
"      969.849246231156030" "      628.140703517588008" "        0.001456297899147"
"      979.899497487437429" "      628.140703517588008" "        0.001428142452360"
"      989.949748743718828" "      628.140703517588008" "        0.001400618386860"
"     1000.000000000000000" "      628.140703517588008" "        0.001373710812194"
"    -1000.000000000000000" "      638.190954773869407" "        0.001268391953873"
"     -989.949748743718601" "      638.190954773869407" "        0.001294126123816"
"     -979.899497487437202" "      638.190954773869407" "        0.001320507533702"
"     -969.849246231155803" "      638.190954773869407" "        0.001347555053333"
"     -959.798994974874404" "      638.190954773869407" "        0.001375288155740"
"     -949.748743718593005" "      638.190954773869407" "        0.001403726936470"
"     -939.698492462311606" "      638.190954773869407" "        0.001432892133306"
"     -929.648241206030207" "      638.190954773869407" "        0.001462805146373"
"     -919.597989949748694" "      638.190954773869407" "        0.001493488058611"
"     -909.547738693467295" "      638.190954773869407" "        0.001524963656568"
"     -899.497487437185896" "      638.190954773869407" "        0.001557255451463"
"     -889.447236180904497" "      638.190954773869407" "        0.001590387700459"
"     -879.396984924623098" "      638.190954773869407" "        0.001624385428083"
"     -869.346733668341699" "      638.190954773869407" "        0.001659274447682"
"     -859.296482412060300" "      638.190954773869407" "        0.001695081382850"
"     -849.246231155778901" "      638.190954773869407" "        0.001731833688671"
"     -839.195979899497502" "      638.190954773869407" "        0.001769559672665"
"     -829.145728643216103" "      638.190954773869407" "        0.001808288515258"
"     -819.095477386934590" "      638.190954773869407" "        0.001848050289603"
"     -809.045226130653191" "      638.190954773869407" "        0.001888875980518"
"     -798.994974874371792" "      638.190954773869407" "        0.001930797502309"
"     -788.944723618090393" "      638.190954773869407" "        0.001973847715174"
"     -778.894472361808994" "      638.190954773869407" "        0.002018060439875"
"     -768.844221105527595" "      638.190954773869407" "        0.002063470470285"
"     -758.793969849246196" "      638.190954773869407" "        0.002110113583397"
"     -748.743718592964797" "      638.190954773869407" "        0.002158026546302"
"     -738.693467336683398" "      638.190954773869407" "        0.002207247119569"
"     -728.643216080401999" "      638.190954773869407" "        0.002257814056432"
"     -718.592964824120600" "      638.190954773869407" "        0.002309767097038"
"     -708.542713567839201" "      638.190954773869407" "        0.002363146956987"
"     -698.492462311557802" "      638.190954773869407" "        0.002417995309257"
"     -688.442211055276402" "      638.190954773869407" "        0.002474354758492"
"     -678.391959798995003" "      638.190954773869407" "        0.002532268806553"
"     -668.341708542713604" "      638.190954773869407" "        0.002591781808046"
"     -658.291457286432205" "      638.190954773869407" "        0.002652938914433"
"     -648.241206030150806" "      638.190954773869407" "        0.002715786005172"
"     -638.190954773869294" "      638.190954773869407" "        0.002780369604145"
"     -628.140703517587895" "      638.190954773869407" "        0.002846736779475"
"     -618.090452261306496" "      638.190954773869407" "        0.002914935024632"
"     -608.040201005025096" "      638.190954773869407" "        0.002985012118519"
"     -597.989949748743697" "      638.190954773869407" "        0.003057015962023"
"     -587.939698492462298" "      638.190954773869407" "        0.003130994388303"
"     -577.889447236180786" "      638.190954773869407" "        0.003206994943847"
"     -567.839195979899387" "      638.190954773869407" "        0.003285064637109"
"     -557.788944723617988" "      638.190954773869407" "        0.003365249651330"
"     -547.738693467336589" "      638.190954773869407" "        0.003447595017911"
"     -537.688442211055190" "      638.190954773869407" "        0.003532144246524"
"     -527.638190954773791" "      638.190954773869407" "        0.003618938907985"
"     -517.587939698492391" "      638.190954773869407" "        0.003708018165773"
"     -507.537688442210992" "      638.190954773869407" "        0.003799418252003"
"     -497.487437185929593" "      638.190954773869407" "        0.003893171883663"
"     -487.437185929648194" "      638.190954773869407" "        0.003989307614990"
"     -477.386934673366795" "      638.190954773869407" "        0.004087849122059"
"     -467.336683417085396" "      638.190954773869407" "        0.004188814415975"
"     -457.286432160803997" "      638.190954773869407" "        0.004292214981533"
"     -447.236180904522598" "      638.190954773869407" "        0.004398054838901"
"     -437.185929648241199" "      638.190954773869407" "        0.004506329526754"
"     -427.135678391959800" "      638.190954773869407" "        0.004617025006461"
"     -417.085427135678287" "      638.190954773869407" "        0.004730116488355"
"     -407.035175879396888" "      638.190954773869407" "        0.004845567182885"
"     -396.984924623115489" "      638.190954773869407" "        0.004963326981588"
"     -386.934673366834090" "      638.190954773869407" "        0.005083331075307"
"     -376.884422110552691" "      638.190954773869407" "        0.005205498519996"
"     -366.834170854271292" "      638.190954773869407" "        0.005329730763768"
"     -356.783919597989893" "      638.190954773869407" "        0.005455910152556"
"     -346.733668341708494" "      638.190954773869407" "        0.005583898435840"
"     -336.683417085427095" "      638.190954773869407" "        0.005713535298305"
"     -326.633165829145696" "      638.190954773869407" "        0.005844636947934"
"     -316.582914572864297" "      638.190954773869407" "        0.005976994795829"
"     -306.532663316582898" "      638.190954773869407" "        0.006110374267769"
"     -296.482412060301499" "      638.190954773869407" "        0.006244513792056"
"     -286.432160804019986" "      638.190954773869407" "        0.006379124012253"
"     -276.381909547738587" "      638.190954773869407" "        0.006513887276758"
"     -266.331658291457188" "      638.190954773869407" "        0.006648457459420"
"     -256.281407035175789" "      638.190954773869407" "        0.006782460166331"
"     -246.231155778894390" "      638.190954773869407" "        0.006915493383091"
"     -236.180904522612991" "      638.190954773869407" "        0.007047128613924"
"     -226.130653266331592" "      638.190954773869407" "        0.007176912558759"
"     -216.080402010050193" "      638.190954773869407" "        0.007304369366418"
"     -206.030150753768794" "      638.190954773869407" "        0.007429003491329"
"     -195.979899497487395" "      638.190954773869407" "        0.007550303167572"
"     -185.929648241205996" "      638.190954773869407" "        0.007667744497691"
"     -175.879396984924597" "      638.190954773869407" "        0.007780796134936"
"     -165.829145728643198" "      638.190954773869407" "        0.007888924516792"
"     -155.778894472361685" "      638.190954773869407" "        0.007991599585628"
"     -145.728643216080286" "      638.190954773869407" "        0.008088300909846"
"     -135.678391959798887" "      638.190954773869407" "        0.008178524097174"
"     -125.628140703517488" "      638.190954773869407" "        0.008261787371824"
"     -115.577889447236089" "      638.190954773869407" "        0.008337638170385"
"     -105.527638190954690" "      638.190954773869407" "        0.008405659598801"
"      -95.477386934673291" "      638.190954773869407" "        0.008465476585527"
"      -85.427135678391892" "      638.190954773869407" "        0.008516761564987"
"      -75.376884422110493" "      638.190954773869407" "        0.008559239531230"
"      -65.326633165829094" "      638.190954773869407" "        0.008592692314407"
"      -55.276381909547695" "      638.190954773869407" "        0.008616961952139"
"      -45.226130653266296" "      638.190954773869407" "        0.008631953053350"
"      -35.175879396984783" "      638.190954773869407" "        0.008637634082609"
"      -25.125628140703384" "      638.190954773869407" "        0.008634037527045"
"      -15.075376884421985" "      638.190954773869407" "        0.008621258943802"
"       -5.025125628140586" "      638.190954773869407" "        0.008599454921941"
"        5.025125628140813" "      638.190954773869407" "        0.008568840026908"
"       15.075376884422212" "      638.190954773869407" "        0.008529682826435"
"       25.125628140703611" "      638.190954773869407" "        0.008482301122618"
"       35.175879396985010" "      638.190954773869407" "        0.008427056534794"
"       45.226130653266409" "      638.190954773869407" "        0.008364348591086"
"       55.276381909547808" "      638.190954773869407" "        0.008294608492726"
"       65.326633165829207" "      638.190954773869407" "        0.008218292714827"
"       75.376884422110606" "      638.190954773869407" "        0.008135876600502"
"       85.427135678392006" "      638.190954773869407" "        0.008047848093163"
"       95.477386934673405" "      638.190954773869407" "        0.007954701735357"
"      105.527638190954804" "      638.190954773869407" "        0.007856933042950"
"      115.577889447236203" "      638.190954773869407" "        0.007755033341977"
"      125.628140703517602" "      638.190954773869407" "        0.007649485133291"
"      135.678391959799001" "      638.190954773869407" "        0.007540758028247"
"      145.728643216080400" "      638.190954773869407" "        0.007429305278004"
"      155.778894472361799" "      638.190954773869407" "        0.007315560900322"
"      165.829145728643425" "      638.190954773869407" "        0.007199937391411"
"      175.879396984924824" "      638.190954773869407" "        0.007082823996807"
"      185.929648241206223" "      638.190954773869407" "        0.006964585504524"
"      195.979899497487622" "      638.190954773869407" "        0.006845561515755"
"      206.030150753769021" "      638.190954773869407" "        0.006726066143119"
"      216.080402010050420" "      638.190954773869407" "        0.006606388083507"
"      226.130653266331819" "      638.190954773869407" "        0.006486791011726"
"      236.180904522613218" "      638.190954773869407" "        0.006367514242038"
"      246.231155778894617" "      638.190954773869407" "        0.006248773606934"
"      256.281407035176017" "      638.190954773869407" "        0.006130762505769"
"      266.331658291457416" "      638.190954773869407" "        0.006013653079967"
"      276.381909547738815" "      638.190954773869407" "        0.005897597475919"
"      286.432160804020214" "      638.190954773869407" "        0.005782729161475"
"      296.482412060301613" "      638.190954773869407" "        0.005669164266594"
"      306.532663316583012" "      638.190954773869407" "        0.005557002923369"
"      316.582914572864411" "      638.190954773869407" "        0.005446330584951"
"      326.633165829145810" "      638.190954773869407" "        0.005337219306966"
"      336.683417085427209" "      638.190954773869407" "        0.005229728978640"
"      346.733668341708608" "      638.190954773869407" "        0.005123908494103"
"      356.783919597990007" "      638.190954773869407" "        0.005019796857188"
"      366.834170854271406" "      638.190954773869407" "        0.004917424215457"
"      376.884422110552805" "      638.190954773869407" "        0.004816812821252"
"      386.934673366834204" "      638.190954773869407" "        0.004717977919239"
"      396.984924623115603" "      638.190954773869407" "        0.004620928561307"
"      407.035175879397002" "      638.190954773869407" "        0.004525668350735"
"      417.085427135678628" "      638.190954773869407" "        0.004432196118370"
"      427.135678391960028" "      638.190954773869407" "        0.004340506534177"
"      437.185929648241427" "      638.190954773869407" "        0.004250590657903"
"      447.236180904522826" "      638.190954773869407" "        0.004162436432886"
"      457.286432160804225" "      638.190954773869407" "        0.004076029127140"
"      467.336683417085624" "      638.190954773869407" "        0.003991351725897"
"      477.386934673367023" "      638.190954773869407" "        0.003908385279702"
"      487.437185929648422" "      638.190954773869407" "        0.003827109212059"
"      497.487437185929821" "      638.190954773869407" "        0.003747501590435"
"      507.537688442211220" "      638.190954773869407" "        0.003669539364245"
"      517.587939698492619" "      638.190954773869407" "        0.003593198573207"
"      527.638190954774018" "      638.190954773869407" "        0.003518454529211"
"      537.688442211055417" "      638.190954773869407" "        0.003445281974628"
"      547.738693467336816" "      638.190954773869407" "        0.003373655219719"
"      557.788944723618215" "      638.190954773869407" "        0.003303548261575"
"      567.839195979899614" "      638.190954773869407" "        0.003234934886798"
"      577.889447236181013" "      638.190954773869407" "        0.003167788759906"
"      587.939698492462412" "      638.190954773869407" "        0.003102083499249"
"      597.989949748743811" "      638.190954773869407" "        0.003037792742028"
"      608.040201005025210" "      638.190954773869407" "        0.002974890199833"
"      618.090452261306609" "      638.190954773869407" "        0.002913349705952"
"      628.140703517588008" "      638.190954773869407" "        0.002853145255570"
"      638.190954773869407" "      638.190954773869407" "        0.002794251039814"
"      648.241206030150806" "      638.190954773869407" "        0.002736641474515"
"      658.291457286432205" "      638.190954773869407" "        0.002680291224411"
"      668.341708542713604" "      638.190954773869407" "        0.002625175223461"
"      678.391959798995231" "      638.190954773869407" "        0.002571268691806"
"      688.442211055276630" "      638.190954773869407" "        0.002518547149887"
"      698.492462311558029" "      638.190954773869407" "        0.002466986430115"
"      708.542713567839428" "      638.190954773869407" "        0.002416562686459"
"      718.592964824120827" "      638.190954773869407" "        0.002367252402269"
"      728.643216080402226" "      638.190954773869407" "        0.002319032396577"
"      738.693467336683625" "      638.190954773869407" "        0.002271879829107"
"      748.743718592965024" "      638.190954773869407" "        0.002225772204185"
"      758.793969849246423" "      638.190954773869407" "        0.002180687373703"
"      768.844221105527822" "      638.190954773869407" "        0.002136603539267"
"      778.894472361809221" "      638.190954773869407" "        0.002093499253660"
"      788.944723618090620" "      638.190954773869407" "        0.002051353421686"
"      798.994974874372019" "      638.190954773869407" "        0.002010145300497"
"      809.045226130653418" "      638.190954773869407" "        0.001969854499467"
"      819.095477386934817" "      638.190954773869407" "        0.001930460979646"
"      829.145728643216216" "      638.190954773869407" "        0.001891945052878"
"      839.195979899497615" "      638.190954773869407" "        0.001854287380578"
"      849.246231155779014" "      638.190954773869407" "        0.001817468972240"
"      859.296482412060413" "      638.190954773869407" "        0.001781471183678"
"      869.346733668341813" "      638.190954773869407" "        0.001746275715023"
"      879.396984924623212" "      638.190954773869407" "        0.001711864608520"
"      889.447236180904611" "      638.190954773869407" "        0.001678220246105"
"      899.497487437186010" "      638.190954773869407" "        0.001645325346811"
"      909.547738693467409" "      638.190954773869407" "        0.001613162963994"
"      919.597989949748808" "      638.190954773869407" "        0.001581716482392"
"      929.648241206030434" "      638.190954773869407" "        0.001550969615048"
"      939.698492462311833" "      638.190954773869407" "        0.001520906400073"
"      949.748743718593232" "      638.190954773869407" "        0.001491511197291"
"      959.798994974874631" "      638.190954773869407" "        0.001462768684751"
"      969.849246231156030" "      638.190954773869407" "        0.001434663855122"
"      979.899497487437429" "      638.190954773869407" "        0.001407182011991"
"      989.949748743718828" "      638.190954773869407" "        0.001380308766043"
"     1000.000000000000000" "      638.190954773869407" "        0.001354030031165"
"    -1000.000000000000000" "      648.241206030150806" "        0.001251509388978"
"     -989.949748743718601" "      648.241206030150806" "        0.001276678414741"
"     -979.899497487437202" "      648.241206030150806" "        0.001302472799536"
"     -969.849246231155803" "      648.241206030150806" "        0.001328910451662"
"     -959.798994974874404" "      648.241206030150806" "        0.001356009835201"
"     -949.748743718593005" "      648.241206030150806" "        0.001383789986711"
"     -939.698492462311606" "      648.241206030150806" "        0.001412270532194"
"     -929.648241206030207" "      648.241206030150806" "        0.001441471704294"
"     -919.597989949748694" "      648.241206030150806" "        0.001471414359687"
"     -909.547738693467295" "      648.241206030150806" "        0.001502119996618"
"     -899.497487437185896" "      648.241206030150806" "        0.001533610772505"
"     -889.447236180904497" "      648.241206030150806" "        0.001565909521573"
"     -879.396984924623098" "      648.241206030150806" "        0.001599039772401"
"     -869.346733668341699" "      648.241206030150806" "        0.001633025765307"
"     -859.296482412060300" "      648.241206030150806" "        0.001667892469457"
"     -849.246231155778901" "      648.241206030150806" "        0.001703665599558"
"     -839.195979899497502" "      648.241206030150806" "        0.001740371631997"
"     -829.145728643216103" "      648.241206030150806" "        0.001778037820247"
"     -819.095477386934590" "      648.241206030150806" "        0.001816692209349"
"     -809.045226130653191" "      648.241206030150806" "        0.001856363649241"
"     -798.994974874371792" "      648.241206030150806" "        0.001897081806676"
"     -788.944723618090393" "      648.241206030150806" "        0.001938877175438"
"     -778.894472361808994" "      648.241206030150806" "        0.001981781084527"
"     -768.844221105527595" "      648.241206030150806" "        0.002025825703932"
"     -758.793969849246196" "      648.241206030150806" "        0.002071044047563"
"     -748.743718592964797" "      648.241206030150806" "        0.002117469972872"
"     -738.693467336683398" "      648.241206030150806" "        0.002165138176605"
"     -728.643216080401999" "      648.241206030150806" "        0.002214084186094"
"     -718.592964824120600" "      648.241206030150806" "        0.002264344345382"
"     -708.542713567839201" "      648.241206030150806" "        0.002315955795442"
"     -698.492462311557802" "      648.241206030150806" "        0.002368956447606"
"     -688.442211055276402" "      648.241206030150806" "        0.002423384949275"
"     -678.391959798995003" "      648.241206030150806" "        0.002479280640826"
"     -668.341708542713604" "      648.241206030150806" "        0.002536683502563"
"     -658.291457286432205" "      648.241206030150806" "        0.002595634090381"
"     -648.241206030150806" "      648.241206030150806" "        0.002656173458727"
"     -638.190954773869294" "      648.241206030150806" "        0.002718343069274"
"     -628.140703517587895" "      648.241206030150806" "        0.002782184683553"
"     -618.090452261306496" "      648.241206030150806" "        0.002847740237685"
"     -608.040201005025096" "      648.241206030150806" "        0.002915051697107"
"     -597.989949748743697" "      648.241206030150806" "        0.002984160889101"
"     -587.939698492462298" "      648.241206030150806" "        0.003055109310682"
"     -577.889447236180786" "      648.241206030150806" "        0.003127937909277"
"     -567.839195979899387" "      648.241206030150806" "        0.003202686833443"
"     -557.788944723617988" "      648.241206030150806" "        0.003279395150682"
"     -547.738693467336589" "      648.241206030150806" "        0.003358100529326"
"     -537.688442211055190" "      648.241206030150806" "        0.003438838881259"
"     -527.638190954773791" "      648.241206030150806" "        0.003521643962223"
"     -517.587939698492391" "      648.241206030150806" "        0.003606546926352"
"     -507.537688442210992" "      648.241206030150806" "        0.003693575831606"
"     -497.487437185929593" "      648.241206030150806" "        0.003782755092827"
"     -487.437185929648194" "      648.241206030150806" "        0.003874104879312"
"     -477.386934673366795" "      648.241206030150806" "        0.003967640454039"
"     -467.336683417085396" "      648.241206030150806" "        0.004063371452062"
"     -457.286432160803997" "      648.241206030150806" "        0.004161301096125"
"     -447.236180904522598" "      648.241206030150806" "        0.004261425348237"
"     -437.185929648241199" "      648.241206030150806" "        0.004363731996829"
"     -427.135678391959800" "      648.241206030150806" "        0.004468199680233"
"     -417.085427135678287" "      648.241206030150806" "        0.004574796848593"
"     -407.035175879396888" "      648.241206030150806" "        0.004683480667906"
"     -396.984924623115489" "      648.241206030150806" "        0.004794195871853"
"     -386.934673366834090" "      648.241206030150806" "        0.004906873569257"
"     -376.884422110552691" "      648.241206030150806" "        0.005021430017569"
"     -366.834170854271292" "      648.241206030150806" "        0.005137765375596"
"     -356.783919597989893" "      648.241206030150806" "        0.005255762451831"
"     -346.733668341708494" "      648.241206030150806" "        0.005375285468137"
"     -336.683417085427095" "      648.241206030150806" "        0.005496178862083"
"     -326.633165829145696" "      648.241206030150806" "        0.005618266155014"
"     -316.582914572864297" "      648.241206030150806" "        0.005741348916592"
"     -306.532663316582898" "      648.241206030150806" "        0.005865205860204"
"     -296.482412060301499" "      648.241206030150806" "        0.005989592106964"
"     -286.432160804019986" "      648.241206030150806" "        0.006114238658853"
"     -276.381909547738587" "      648.241206030150806" "        0.006238852123742"
"     -266.331658291457188" "      648.241206030150806" "        0.006363114736216"
"     -256.281407035175789" "      648.241206030150806" "        0.006486684718137"
"     -246.231155778894390" "      648.241206030150806" "        0.006609197021418"
"     -236.180904522612991" "      648.241206030150806" "        0.006730264492298"
"     -226.130653266331592" "      648.241206030150806" "        0.006849479491318"
"     -216.080402010050193" "      648.241206030150806" "        0.006966415995966"
"     -206.030150753768794" "      648.241206030150806" "        0.007080632203630"
"     -195.979899497487395" "      648.241206030150806" "        0.007191673640892"
"     -185.929648241205996" "      648.241206030150806" "        0.007299076771689"
"     -175.879396984924597" "      648.241206030150806" "        0.007402373081472"
"     -165.829145728643198" "      648.241206030150806" "        0.007501093597870"
"     -155.778894472361685" "      648.241206030150806" "        0.007594773790929"
"     -145.728643216080286" "      648.241206030150806" "        0.007682958778465"
"     -135.678391959798887" "      648.241206030150806" "        0.007765208745423"
"     -125.628140703517488" "      648.241206030150806" "        0.007841104470982"
"     -115.577889447236089" "      648.241206030150806" "        0.007910252844734"
"     -105.527638190954690" "      648.241206030150806" "        0.007972292244207"
"      -95.477386934673291" "      648.241206030150806" "        0.008026897641231"
"      -85.427135678391892" "      648.241206030150806" "        0.008073785304726"
"      -75.376884422110493" "      648.241206030150806" "        0.008112716972771"
"      -65.326633165829094" "      648.241206030150806" "        0.008143503377446"
"      -55.276381909547695" "      648.241206030150806" "        0.008166007021624"
"      -45.226130653266296" "      648.241206030150806" "        0.008180144127212"
"      -35.175879396984783" "      648.241206030150806" "        0.008185885698323"
"      -25.125628140703384" "      648.241206030150806" "        0.008183257669604"
"      -15.075376884421985" "      648.241206030150806" "        0.008172340137978"
"       -5.025125628140586" "      648.241206030150806" "        0.008153265704252"
"        5.025125628140813" "      648.241206030150806" "        0.008126216977845"
"       15.075376884422212" "      648.241206030150806" "        0.008091423322131"
"       25.125628140703611" "      648.241206030150806" "        0.008049156938488"
"       35.175879396985010" "      648.241206030150806" "        0.007999728403196"
"       45.226130653266409" "      648.241206030150806" "        0.007943481782314"
"       55.276381909547808" "      648.241206030150806" "        0.007880789455399"
"       65.326633165829207" "      648.241206030150806" "        0.007812046779374"
"       75.376884422110606" "      648.241206030150806" "        0.007737666719500"
"       85.427135678392006" "      648.241206030150806" "        0.007658074565755"
"       95.477386934673405" "      648.241206030150806" "        0.007573702840762"
"      105.527638190954804" "      648.241206030150806" "        0.007484986490660"
"      115.577889447236203" "      648.241206030150806" "        0.007392358433840"
"      125.628140703517602" "      648.241206030150806" "        0.007296245525168"
"      135.678391959799001" "      648.241206030150806" "        0.007197064976069"
"      145.728643216080400" "      648.241206030150806" "        0.007095221254300"
"      155.778894472361799" "      648.241206030150806" "        0.006991103471990"
"      165.829145728643425" "      648.241206030150806" "        0.006885083257039"
"      175.879396984924824" "      648.241206030150806" "        0.006777513091428"
"      185.929648241206223" "      648.241206030150806" "        0.006668725090679"
"      195.979899497487622" "      648.241206030150806" "        0.006559030191489"
"      206.030150753769021" "      648.241206030150806" "        0.006448717709442"
"      216.080402010050420" "      648.241206030150806" "        0.006338055225573"
"      226.130653266331819" "      648.241206030150806" "        0.006227288759013"
"      236.180904522613218" "      648.241206030150806" "        0.006116643182991"
"      246.231155778894617" "      648.241206030150806" "        0.006006322842625"
"      256.281407035176017" "      648.241206030150806" "        0.005896512335067"
"      266.331658291457416" "      648.241206030150806" "        0.005787377415416"
"      276.381909547738815" "      648.241206030150806" "        0.005679065995075"
"      286.432160804020214" "      648.241206030150806" "        0.005571709202859"
"      296.482412060301613" "      648.241206030150806" "        0.005465422482796"
"      306.532663316583012" "      648.241206030150806" "        0.005360306706280"
"      316.582914572864411" "      648.241206030150806" "        0.005256449279740"
"      326.633165829145810" "      648.241206030150806" "        0.005153925232348"
"      336.683417085427209" "      648.241206030150806" "        0.005052798271341"
"      346.733668341708608" "      648.241206030150806" "        0.004953121795333"
"      356.783919597990007" "      648.241206030150806" "        0.004854939858437"
"      366.834170854271406" "      648.241206030150806" "        0.004758288080187"
"      376.884422110552805" "      648.241206030150806" "        0.004663194498100"
"      386.934673366834204" "      648.241206030150806" "        0.004569680361252"
"      396.984924623115603" "      648.241206030150806" "        0.004477760864563"
"      407.035175879397002" "      648.241206030150806" "        0.004387445824512"
"      417.085427135678628" "      648.241206030150806" "        0.004298740297811"
"      427.135678391960028" "      648.241206030150806" "        0.004211645145233"
"      437.185929648241427" "      648.241206030150806" "        0.004126157543226"
"      447.236180904522826" "      648.241206030150806" "        0.004042271446268"
"      457.286432160804225" "      648.241206030150806" "        0.003959978003141"
"      467.336683417085624" "      648.241206030150806" "        0.003879265930373"
"      477.386934673367023" "      648.241206030150806" "        0.003800121846140"
"      487.437185929648422" "      648.241206030150806" "        0.003722530567888"
"      497.487437185929821" "      648.241206030150806" "        0.003646475376812"
"      507.537688442211220" "      648.241206030150806" "        0.003571938252236"
"      517.587939698492619" "      648.241206030150806" "        0.003498900078757"
"      527.638190954774018" "      648.241206030150806" "        0.003427340828876"
"      537.688442211055417" "      648.241206030150806" "        0.003357239723616"
"      547.738693467336816" "      648.241206030150806" "        0.003288575373475"
"      557.788944723618215" "      648.241206030150806" "        0.003221325901859"
"      567.839195979899614" "      648.241206030150806" "        0.003155469052956"
"      577.889447236181013" "      648.241206030150806" "        0.003090982285840"
"      587.939698492462412" "      648.241206030150806" "        0.003027842856410"
"      597.989949748743811" "      648.241206030150806" "        0.002966027888631"
"      608.040201005025210" "      648.241206030150806" "        0.002905514436378"
"      618.090452261306609" "      648.241206030150806" "        0.002846279537038"
"      628.140703517588008" "      648.241206030150806" "        0.002788300257915"
"      638.190954773869407" "      648.241206030150806" "        0.002731553736359"
"      648.241206030150806" "      648.241206030150806" "        0.002676017214418"
"      658.291457286432205" "      648.241206030150806" "        0.002621668068734"
"      668.341708542713604" "      648.241206030150806" "        0.002568483836310"
"      678.391959798995231" "      648.241206030150806" "        0.002516442236691"
"      688.442211055276630" "      648.241206030150806" "        0.002465521191043"
"      698.492462311558029" "      648.241206030150806" "        0.002415698838534"
"      708.542713567839428" "      648.241206030150806" "        0.002366953550390"
"      718.592964824120827" "      648.241206030150806" "        0.002319263941927"
"      728.643216080402226" "      648.241206030150806" "        0.002272608882836"
"      738.693467336683625" "      648.241206030150806" "        0.002226967505941"
"      748.743718592965024" "      648.241206030150806" "        0.002182319214645"
"      758.793969849246423" "      648.241206030150806" "        0.002138643689210"
"      768.844221105527822" "      648.241206030150806" "        0.002095920892048"
"      778.894472361809221" "      648.241206030150806" "        0.002054131072112"
"      788.944723618090620" "      648.241206030150806" "        0.002013254768527"
"      798.994974874372019" "      648.241206030150806" "        0.001973272813520"
"      809.045226130653418" "      648.241206030150806" "        0.001934166334756"
"      819.095477386934817" "      648.241206030150806" "        0.001895916757118"
"      829.145728643216216" "      648.241206030150806" "        0.001858505804007"
"      839.195979899497615" "      648.241206030150806" "        0.001821915498203"
"      849.246231155779014" "      648.241206030150806" "        0.001786128162320"
"      859.296482412060413" "      648.241206030150806" "        0.001751126418910"
"      869.346733668341813" "      648.241206030150806" "        0.001716893190224"
"      879.396984924623212" "      648.241206030150806" "        0.001683411697672"
"      889.447236180904611" "      648.241206030150806" "        0.001650665461003"
"      899.497487437186010" "      648.241206030150806" "        0.001618638297214"
"      909.547738693467409" "      648.241206030150806" "        0.001587314319227"
"      919.597989949748808" "      648.241206030150806" "        0.001556677934329"
"      929.648241206030434" "      648.241206030150806" "        0.001526713842408"
"      939.698492462311833" "      648.241206030150806" "        0.001497407033983"
"      949.748743718593232" "      648.241206030150806" "        0.001468742788052"
"      959.798994974874631" "      648.241206030150806" "        0.001440706669772"
"      969.849246231156030" "      648.241206030150806" "        0.001413284527964"
"      979.899497487437429" "      648.241206030150806" "        0.001386462492478"
"      989.949748743718828" "      648.241206030150806" "        0.001360226971411"
"     1000.000000000000000" "      648.241206030150806" "        0.001334564648196"
"    -1000.000000000000000" "      658.291457286432205" "        0.001234757040374"
"     -989.949748743718601" "      658.291457286432205" "        0.001259369690580"
